,Age,Fare,PassengerId,Pclass,Survived,Ticket,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Embarked_C,Embarked_Q,Embarked_S,female,isAlone,hasCabin,isChild,wealthy,HoH,mother
504,16.0,86.5,505,1,1.0,110152,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
505,18.0,108.9,506,1,0.0,PC 17758,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
506,33.0,26.0,507,2,1.0,26360,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
507,40.0,26.55,508,1,1.0,111427,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
508,28.0,22.525,509,3,0.0,C 4001,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
509,26.0,56.4958,510,3,1.0,1601,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
510,29.0,7.75,511,3,1.0,382651,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
511,26.0,8.05,512,3,0.0,SOTON/OQ 3101316,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
512,36.0,26.2875,513,1,1.0,PC 17473,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
513,54.0,59.4,514,1,1.0,PC 17603,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
514,24.0,7.4958,515,3,0.0,349209,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
515,47.0,34.0208,516,1,0.0,36967,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
516,34.0,10.5,517,2,1.0,C.A. 34260,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0
517,26.0,24.15,518,3,0.0,371110,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
518,36.0,26.0,519,2,1.0,226875,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
519,32.0,7.8958,520,3,0.0,349242,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
520,30.0,93.5,521,1,1.0,12749,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
521,22.0,7.8958,522,3,0.0,349252,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
522,26.0,7.225,523,3,0.0,2624,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
523,44.0,57.9792,524,1,1.0,111361,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
524,26.0,7.2292,525,3,0.0,2700,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
525,40.5,7.75,526,3,0.0,367232,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
526,50.0,10.5,527,2,1.0,W./C. 14258,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
527,40.0,221.7792,528,1,0.0,PC 17483,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
528,39.0,7.925,529,3,0.0,3101296,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
529,23.0,11.5,530,2,0.0,29104,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
530,2.0,26.0,531,2,1.0,26360,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
531,26.0,7.2292,532,3,0.0,2641,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
532,17.0,7.2292,533,3,0.0,2690,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
533,31.0,22.3583,534,3,1.0,2668,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
534,30.0,8.6625,535,3,0.0,315084,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
535,7.0,26.25,536,2,1.0,F.C.C. 13529,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
536,45.0,26.55,537,1,0.0,113050,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
537,30.0,106.425,538,1,1.0,PC 17761,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
538,26.0,14.5,539,3,0.0,364498,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
539,22.0,49.5,540,1,1.0,13568,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
540,36.0,71.0,541,1,1.0,WE/P 5735,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
541,9.0,31.275,542,3,0.0,347082,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
542,11.0,31.275,543,3,0.0,347082,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
543,32.0,26.0,544,2,1.0,2908,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
544,50.0,106.425,545,1,0.0,PC 17761,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
545,64.0,26.0,546,1,0.0,693,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
546,19.0,26.0,547,2,1.0,2908,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
547,31.0,13.8625,548,2,1.0,SC/PARIS 2146,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
548,33.0,20.525,549,3,0.0,363291,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
549,8.0,36.75,550,2,1.0,C.A. 33112,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
550,17.0,110.8833,551,1,1.0,17421,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
551,27.0,26.0,552,2,0.0,244358,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
552,26.0,7.8292,553,3,0.0,330979,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
553,22.0,7.225,554,3,1.0,2620,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
554,22.0,7.775,555,3,1.0,347085,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
555,62.0,26.55,556,1,0.0,113807,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
556,48.0,39.6,557,1,1.0,11755,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
557,40.0,227.525,558,1,0.0,PC 17757,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
558,39.0,79.65,559,1,1.0,110413,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1
559,36.0,17.4,560,3,1.0,345572,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
560,26.0,7.75,561,3,0.0,372622,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
561,40.0,7.8958,562,3,0.0,349251,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
562,28.0,13.5,563,2,0.0,218629,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
563,26.0,8.05,564,3,0.0,SOTON/OQ 392082,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
564,18.0,8.05,565,3,0.0,SOTON/O.Q. 392087,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
565,24.0,24.15,566,3,0.0,A/4 48871,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
566,19.0,7.8958,567,3,0.0,349205,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
567,29.0,21.075,568,3,0.0,349909,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
568,26.0,7.2292,569,3,0.0,2686,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
569,32.0,7.8542,570,3,1.0,350417,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
570,62.0,10.5,571,2,1.0,S.W./PP 752,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
571,53.0,51.4792,572,1,1.0,11769,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
572,36.0,26.3875,573,1,1.0,PC 17474,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
573,18.0,7.75,574,3,1.0,14312,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
574,16.0,8.05,575,3,0.0,A/4. 20589,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
575,19.0,14.5,576,3,0.0,358585,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
576,34.0,13.0,577,2,1.0,243880,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
577,39.0,55.9,578,1,1.0,13507,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
578,31.0,14.4583,579,3,0.0,2689,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
579,32.0,7.925,580,3,1.0,STON/O 2. 3101286,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
580,25.0,30.0,581,2,1.0,237789,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
581,39.0,110.8833,582,1,1.0,17421,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
582,54.0,26.0,583,2,0.0,28403,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
583,36.0,40.125,584,1,0.0,13049,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
584,26.0,8.7125,585,3,0.0,3411,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
585,18.0,79.65,586,1,1.0,110413,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
586,47.0,15.0,587,2,0.0,237565,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
587,60.0,79.2,588,1,1.0,13567,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
588,22.0,8.05,589,3,0.0,14973,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
589,26.0,8.05,590,3,0.0,A./5. 3235,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
590,35.0,7.125,591,3,0.0,STON/O 2. 3101273,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
591,52.0,78.2667,592,1,1.0,36947,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
592,47.0,7.25,593,3,0.0,A/5 3902,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
593,18.0,7.75,594,3,0.0,364848,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
594,37.0,26.0,595,2,0.0,SC/AH 29037,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
595,36.0,24.15,596,3,0.0,345773,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
596,24.0,33.0,597,2,1.0,248727,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
597,49.0,0.0,598,3,0.0,LINE,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
598,26.0,7.225,599,3,0.0,2664,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
599,49.0,56.9292,600,1,1.0,PC 17485,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
600,24.0,27.0,601,2,1.0,243847,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
601,26.0,7.8958,602,3,0.0,349214,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
602,40.0,42.4,603,1,0.0,113796,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
603,44.0,8.05,604,3,0.0,364511,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
604,35.0,26.55,605,1,1.0,111426,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
605,36.0,15.55,606,3,0.0,349910,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
606,30.0,7.8958,607,3,0.0,349246,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
607,27.0,30.5,608,1,1.0,113804,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
608,22.0,41.5792,609,2,1.0,SC/Paris 2123,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
609,40.0,153.4625,610,1,1.0,PC 17582,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
610,39.0,31.275,611,3,0.0,347082,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
611,26.0,7.05,612,3,0.0,SOTON/O.Q. 3101305,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
612,18.0,15.5,613,3,1.0,367230,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
613,26.0,7.75,614,3,0.0,370377,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
614,35.0,8.05,615,3,0.0,364512,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
615,24.0,65.0,616,2,1.0,220845,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
616,34.0,14.4,617,3,0.0,347080,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
617,26.0,16.1,618,3,0.0,A/5. 3336,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
618,4.0,39.0,619,2,1.0,230136,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0
619,26.0,10.5,620,2,0.0,31028,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
620,27.0,14.4542,621,3,0.0,2659,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
621,42.0,52.5542,622,1,1.0,11753,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
622,20.0,15.7417,623,3,1.0,2653,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
623,21.0,7.8542,624,3,0.0,350029,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
624,21.0,16.1,625,3,0.0,54636,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
625,61.0,32.3208,626,1,0.0,36963,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
626,57.0,12.35,627,2,0.0,219533,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
627,21.0,77.9583,628,1,1.0,13502,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
628,26.0,7.8958,629,3,0.0,349224,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
629,26.0,7.7333,630,3,0.0,334912,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
630,80.0,30.0,631,1,1.0,27042,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
631,51.0,7.0542,632,3,0.0,347743,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
632,32.0,30.5,633,1,1.0,13214,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
633,40.0,0.0,634,1,0.0,112052,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
634,9.0,27.9,635,3,0.0,347088,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
635,28.0,13.0,636,2,1.0,237668,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
636,32.0,7.925,637,3,0.0,STON/O 2. 3101292,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
637,31.0,26.25,638,2,0.0,C.A. 31921,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
638,41.0,39.6875,639,3,0.0,3101295,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
639,26.0,16.1,640,3,0.0,376564,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
640,20.0,7.8542,641,3,0.0,350050,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
641,24.0,69.3,642,1,1.0,PC 17477,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
642,2.0,27.9,643,3,0.0,347088,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
643,26.0,56.4958,644,3,1.0,1601,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
644,0.75,19.2583,645,3,1.0,2666,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
645,48.0,76.7292,646,1,1.0,PC 17572,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
646,19.0,7.8958,647,3,0.0,349231,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
647,56.0,35.5,648,1,1.0,13213,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
648,26.0,7.55,649,3,0.0,S.O./P.P. 751,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
649,23.0,7.55,650,3,1.0,CA. 2314,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
650,26.0,7.8958,651,3,0.0,349221,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
651,18.0,23.0,652,2,1.0,231919,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
652,21.0,8.4333,653,3,0.0,8475,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
653,18.0,7.8292,654,3,1.0,330919,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
654,18.0,6.75,655,3,0.0,365226,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
655,24.0,73.5,656,2,0.0,S.O.C. 14879,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
656,26.0,7.8958,657,3,0.0,349223,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
657,32.0,15.5,658,3,0.0,364849,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
658,23.0,13.0,659,2,0.0,29751,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
659,58.0,113.275,660,1,0.0,35273,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
660,50.0,133.65,661,1,1.0,PC 17611,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
661,40.0,7.225,662,3,0.0,2623,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
662,47.0,25.5875,663,1,0.0,5727,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
663,36.0,7.4958,664,3,0.0,349210,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
664,20.0,7.925,665,3,1.0,STON/O 2. 3101285,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
665,32.0,73.5,666,2,0.0,S.O.C. 14879,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
666,25.0,13.0,667,2,0.0,234686,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
667,26.0,7.775,668,3,0.0,312993,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
668,43.0,8.05,669,3,0.0,A/5 3536,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
669,40.0,52.0,670,1,1.0,19996,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
670,40.0,39.0,671,2,1.0,29750,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
671,31.0,52.0,672,1,0.0,F.C. 12750,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
672,70.0,10.5,673,2,0.0,C.A. 24580,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
673,31.0,13.0,674,2,1.0,244270,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
674,31.0,0.0,675,2,0.0,239856,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
675,18.0,7.775,676,3,0.0,349912,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
676,24.5,8.05,677,3,0.0,342826,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
677,18.0,9.8417,678,3,1.0,4138,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
678,43.0,46.9,679,3,0.0,CA 2144,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
679,36.0,512.3292,680,1,1.0,PC 17755,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
680,18.0,8.1375,681,3,0.0,330935,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
681,27.0,76.7292,682,1,1.0,PC 17572,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
682,20.0,9.225,683,3,0.0,6563,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
683,14.0,46.9,684,3,0.0,CA 2144,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
684,60.0,39.0,685,2,0.0,29750,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
685,25.0,41.5792,686,2,0.0,SC/Paris 2123,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
686,14.0,39.6875,687,3,0.0,3101295,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
687,19.0,10.1708,688,3,0.0,349228,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
688,18.0,7.7958,689,3,0.0,350036,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
689,15.0,211.3375,690,1,1.0,24160,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0
690,31.0,57.0,691,1,1.0,17474,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
691,4.0,13.4167,692,3,1.0,349256,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
692,26.0,56.4958,693,3,1.0,1601,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
693,25.0,7.225,694,3,0.0,2672,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
694,60.0,26.55,695,1,0.0,113800,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
695,52.0,13.5,696,2,0.0,248731,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
696,44.0,8.05,697,3,0.0,363592,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
697,18.0,7.7333,698,3,1.0,35852,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
698,49.0,110.8833,699,1,0.0,17421,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
699,42.0,7.65,700,3,0.0,348121,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
700,18.0,227.525,701,1,1.0,PC 17757,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
701,35.0,26.2875,702,1,1.0,PC 17475,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
702,18.0,14.4542,703,3,0.0,2691,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
703,25.0,7.7417,704,3,0.0,36864,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
704,26.0,7.8542,705,3,0.0,350025,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
705,39.0,26.0,706,2,0.0,250655,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
706,45.0,13.5,707,2,1.0,223596,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
707,42.0,26.2875,708,1,1.0,PC 17476,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
708,22.0,151.55,709,1,1.0,113781,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
709,4.0,15.2458,710,3,1.0,2661,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
710,24.0,49.5042,711,1,1.0,PC 17482,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
711,40.0,26.55,712,1,0.0,113028,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
712,48.0,52.0,713,1,1.0,19996,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
713,29.0,9.4833,714,3,0.0,7545,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
714,52.0,13.0,715,2,0.0,250647,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
715,19.0,7.65,716,3,0.0,348124,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
716,38.0,227.525,717,1,1.0,PC 17757,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0
717,27.0,10.5,718,2,1.0,34218,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
718,26.0,15.5,719,3,0.0,36568,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
719,33.0,7.775,720,3,0.0,347062,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
720,6.0,33.0,721,2,1.0,248727,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
721,17.0,7.0542,722,3,0.0,350048,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
722,34.0,13.0,723,2,0.0,12233,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
723,50.0,13.0,724,2,0.0,250643,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
724,27.0,53.1,725,1,1.0,113806,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
725,20.0,8.6625,726,3,0.0,315094,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
726,30.0,21.0,727,2,1.0,31027,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
727,18.0,7.7375,728,3,1.0,36866,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
728,25.0,26.0,729,2,0.0,236853,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
729,25.0,7.925,730,3,0.0,STON/O2. 3101271,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
730,29.0,211.3375,731,1,1.0,24160,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0
731,11.0,18.7875,732,3,0.0,2699,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
732,31.0,0.0,733,2,0.0,239855,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
733,23.0,13.0,734,2,0.0,28425,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
734,23.0,13.0,735,2,0.0,233639,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
735,28.5,16.1,736,3,0.0,54636,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
736,48.0,34.375,737,3,0.0,W./C. 6608,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
737,35.0,512.3292,738,1,1.0,PC 17755,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
738,26.0,7.8958,739,3,0.0,349201,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
739,26.0,7.8958,740,3,0.0,349218,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
740,40.0,30.0,741,1,1.0,16988,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
741,36.0,78.85,742,1,0.0,19877,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
742,21.0,262.375,743,1,1.0,PC 17608,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
743,24.0,16.1,744,3,0.0,376566,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
744,31.0,7.925,745,3,1.0,STON/O 2. 3101288,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
745,70.0,71.0,746,1,0.0,WE/P 5735,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
746,16.0,20.25,747,3,0.0,C.A. 2673,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
747,30.0,13.0,748,2,1.0,250648,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
748,19.0,53.1,749,1,0.0,113773,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
749,31.0,7.75,750,3,0.0,335097,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
750,4.0,23.0,751,2,1.0,29103,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
751,6.0,12.475,752,3,1.0,392096,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
752,33.0,9.5,753,3,0.0,345780,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
753,23.0,7.8958,754,3,0.0,349204,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
754,48.0,65.0,755,2,1.0,220845,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
755,0.67,14.5,756,2,1.0,250649,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
756,28.0,7.7958,757,3,0.0,350042,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
757,18.0,11.5,758,2,0.0,29108,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
